,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__bootstrap,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
57,0.37061362266540526,0.011375285814505892,0.018645000457763673,0.0004505927066978914,True,15,auto,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-44.21739354456412,-34.37892775345282,-42.81925686848416,-41.6051709779608,-39.8797142671349,-40.58009268231935,3.4129042098115008,34
58,0.7030985832214356,0.007384188783416247,0.029153919219970702,0.0006266495096196155,True,15,auto,10,200,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-43.632497337120505,-34.39848705680668,-42.73989904372857,-40.181503618941214,-39.84334674037337,-40.15914675939406,3.2252093351932003,21
59,1.3795408248901366,0.012083542386557842,0.05229849815368652,0.0030469077111268867,True,15,auto,10,400,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 400}",-43.37071222828064,-34.44038857376547,-41.987563820456145,-40.82586927488213,-39.79822229722519,-40.08455123892191,3.0629534706717205,16
60,0.13646459579467773,0.00816027125744436,0.016295862197875977,0.0030097763022492886,True,15,sqrt,2,50,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",-45.54218597038612,-37.19511813862419,-46.88767855720644,-42.69113064776704,-40.208499043205904,-42.504922471437936,3.5195390768910713,42
61,0.24662346839904786,0.0073240917621347655,0.02097210884094238,0.0005496847884442158,True,15,sqrt,2,100,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-45.890914544244595,-37.6032724179046,-47.209331599901816,-42.419432501272986,-40.13283963220629,-42.65115813910606,3.5538638688354833,46
62,0.4722598075866699,0.0067151520380839096,0.03427391052246094,0.0018894503433242256,True,15,sqrt,2,200,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-45.91202318550936,-35.83027142841202,-46.844013006961234,-41.8957223338978,-39.13330618228143,-41.92306722741237,4.123909603309582,38
63,0.9264426231384277,0.006490969174450757,0.0569915771484375,0.00032585702627624207,True,15,sqrt,2,400,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 400}",-45.39634700488599,-36.04434385228854,-46.76608136057279,-41.98386700089561,-39.36911082364603,-41.911950008457794,3.9141696128255443,37
64,0.11648616790771485,0.002945286041418126,0.012982606887817383,0.00022539210297212138,True,15,sqrt,6,50,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 50}",-47.108044625030146,-35.910142878876506,-47.14031995913328,-44.08201687567501,-41.20432255508873,-43.08896937876074,4.210463021018121,68
65,0.22475624084472656,0.005979610399707912,0.019812536239624024,0.0012013485689535506,True,15,sqrt,6,100,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 100}",-46.07168206774535,-35.82205206068315,-47.76637890257219,-43.367558463985475,-40.92047932054811,-42.78963016310686,4.193203150983264,56
66,0.45487499237060547,0.023969251342877664,0.0335200309753418,0.003453914157442799,True,15,sqrt,6,200,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 200}",-46.31370235289888,-36.51673486831996,-48.18386126532539,-42.80567740585927,-39.81724719078427,-42.72744461663755,4.235139010695439,51
67,0.9079184532165527,0.03527157950817538,0.05748867988586426,0.0028041585019888673,True,15,sqrt,6,400,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 400}",-46.1102202178685,-36.59487479782365,-46.93871031299883,-42.83700407595883,-40.17700685482248,-42.531563251894454,3.8239045653104573,44
68,0.11879515647888184,0.0037881200086251985,0.014587163925170898,0.0010078000097209175,True,15,sqrt,10,50,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",-46.2023121760622,-36.36341705490382,-48.15398437044735,-45.54058566374427,-41.8283887057299,-43.61773759417751,4.166097483600122,79
69,0.22514877319335938,0.007322473117121224,0.02077512741088867,0.002122456989767908,True,15,sqrt,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-47.304546702641865,-37.64996513860482,-47.7935040496519,-44.05876804174359,-41.300470698891914,-43.62145092630682,3.8002120927627803,80
70,0.4289866924285889,0.02029909762062627,0.030430078506469727,0.0017883935684046676,True,15,sqrt,10,200,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-46.98282711903075,-37.145627247993644,-48.1485936821887,-43.80279218947479,-40.806787540036595,-43.377325555744896,4.0345357205687025,75
